id,name,kind,url,source_file,output_file,original_width,original_height,low_width,low_height,output_width,output_height,engine,colors,max_side,scale,status,error
399140e8-8abf-43e9-a48e-30583dbce343,Chief Librarian Tigurius,banner,https://d3ocysny7bghv8.cloudfront.net/7eafcf52-eea4-4c25-a4fe-cb1bc718d6c8,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/chief-librarian-tigurius__399140e8__banner.png,,,96,47,384,188,sips,16,96,4,ok,
aae5a0a5-112d-465e-97f4-4789ad1baddf,Chimera,banner,https://d3ocysny7bghv8.cloudfront.net/d819fcca-6002-4a7e-a367-a97fc030980f,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/chimera__aae5a0a5__banner.png,,,96,47,384,188,sips,16,96,4,ok,
93427578-9687-4e27-b9a7-a81825e5d028,Chosen,banner,https://d3ocysny7bghv8.cloudfront.net/8b63794d-e8cb-436e-8476-028cb77b0764,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/chosen__93427578__banner.png,,,96,47,384,188,sips,16,96,4,ok,
96d14ba2-f73e-489d-9ac6-fbb70a40ee0b,Chronomancer,banner,https://d3ocysny7bghv8.cloudfront.net/e67f0acc-9f27-4b0d-9927-6e2ef7232daf,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/chronomancer__96d14ba2__banner.png,,,96,47,384,188,sips,16,96,4,ok,
f766ba0b-5b10-478f-a514-cde59ef17946,Clamavus,banner,https://d3ocysny7bghv8.cloudfront.net/3b57d82b-6273-4304-88e8-661df01cc5bd,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/clamavus__f766ba0b__banner.png,,,96,47,384,188,sips,16,96,4,ok,
489511ea-4f58-4986-955a-d9754ae4912f,Claw of Ascension Achilles Ridgerunner,banner,https://d3ocysny7bghv8.cloudfront.net/83c2df43-9bbb-4729-8b7e-bee4dcf884c5,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/claw-of-ascension-achilles-ridgerunner__489511ea__banner.png,,,96,47,384,188,sips,16,96,4,ok,
cfd9114b-cff5-474d-812f-da70917e5c4b,Claw of Ascension Atalan Jackals,banner,https://d3ocysny7bghv8.cloudfront.net/d48e4a16-7403-459e-908f-a9f735a6ca6c,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/claw-of-ascension-atalan-jackals__cfd9114b__banner.png,,,96,47,384,188,sips,16,96,4,ok,
5328ffb4-f458-40a5-8252-de41503f2d00,Claw of Ascension Hybrid Metamorphs,banner,https://d3ocysny7bghv8.cloudfront.net/b4c976b2-29b2-4761-975f-2093a2fee61d,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/claw-of-ascension-hybrid-metamorphs__5328ffb4__banner.png,,,96,47,384,188,sips,16,96,4,ok,
93536b18-5b2f-41f8-a8eb-6f0eb6c68063,Claw of Ascension Hybrid Metamorphs,banner,https://d3ocysny7bghv8.cloudfront.net/195b82cd-daa4-4a7f-aa00-abb736a87371,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/claw-of-ascension-hybrid-metamorphs__93536b18__banner.png,,,96,47,384,188,sips,16,96,4,ok,
3efc2692-f642-4d8c-894b-e6f804ac5c0c,Commander Cloudspear,banner,https://d3ocysny7bghv8.cloudfront.net/cfabefa7-dc75-48fb-bc7f-f08f092cfe27,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commander-cloudspear__3efc2692__banner.png,,,96,47,384,188,sips,16,96,4,ok,
d906421b-e147-452b-86bc-f0293746c545,Commander Dante,banner,https://d3ocysny7bghv8.cloudfront.net/aac47aad-f6ff-40c7-883b-b36ef2678ace,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commander-dante__d906421b__banner.png,,,96,47,384,188,sips,16,96,4,ok,
57397a0c-8231-4592-9534-b6ba1a8dd2bd,Commander Farsight,banner,https://d3ocysny7bghv8.cloudfront.net/77644ba0-ce20-440a-9362-703ffc928a70,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commander-farsight__57397a0c__banner.png,,,96,47,384,188,sips,16,96,4,ok,
b5955928-c32b-427c-b5aa-ae3e90016e77,Commander Shadowsun,banner,https://d3ocysny7bghv8.cloudfront.net/88a427e7-e0b7-4f78-867b-21e1324e0c5e,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commander-shadowsun__b5955928__banner.png,,,96,47,384,188,sips,16,96,4,ok,
7ddf7559-7584-434a-8f03-95faed97a0d6,Commander in Coldstar Battlesuit,banner,https://d3ocysny7bghv8.cloudfront.net/ac8c24b2-f4e1-49c5-b206-57f140a7874c,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commander-in-coldstar-battlesuit__7ddf7559__banner.png,,,96,47,384,188,sips,16,96,4,ok,
ce69c919-6a01-4e21-b1bd-2b768b537657,Commander in Enforcer Battlesuit,banner,https://d3ocysny7bghv8.cloudfront.net/befff2f3-f5c5-4d6c-bdf4-35277967e393,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commander-in-enforcer-battlesuit__ce69c919__banner.png,,,96,47,384,188,sips,16,96,4,ok,
32a3f977-c109-4076-b403-d7f0f08ebd0b,Commissar,banner,https://d3ocysny7bghv8.cloudfront.net/81ead69f-7427-4db5-bdf6-1d44345d64e2,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commissar__32a3f977__banner.png,,,96,47,384,188,sips,16,96,4,ok,
c44173e3-4f62-4315-9ce9-79ae18fb9350,Commissar Graves,banner,https://d3ocysny7bghv8.cloudfront.net/47f125cc-cb8c-4f79-98ac-1db30ac48170,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commissar-graves__c44173e3__banner.png,,,96,47,384,188,sips,16,96,4,ok,
82cd4b5e-d171-4ed7-bd67-a3a1bdae62ce,Commissar Graves on Foot,banner,https://d3ocysny7bghv8.cloudfront.net/c48382e0-11be-4e3b-847f-cb429939c366,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commissar-graves-on-foot__82cd4b5e__banner.png,,,96,47,384,188,sips,16,96,4,ok,
085f2132-e2f9-4367-847a-5978597d525e,Commissar Yarrick,banner,https://d3ocysny7bghv8.cloudfront.net/c1044a37-0e58-4e41-9e8e-1a2b8de6a6be,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/commissar-yarrick__085f2132__banner.png,,,96,47,384,188,sips,16,96,4,ok,
fe69f0c0-d8c6-465d-8a88-6d453b5c5af5,Company Heroes,banner,https://d3ocysny7bghv8.cloudfront.net/b55b3769-b441-4191-8430-167e8159eee9,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/company-heroes__fe69f0c0__banner.png,,,96,47,384,188,sips,16,96,4,ok,
4031c312-82d0-4f15-b41b-addf144d3035,Contemptor-Achillus Dreadnought,banner,https://d3ocysny7bghv8.cloudfront.net/3dbf430a-7556-4f3d-b2f7-b7ffdbb2ce43,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/contemptor-achillus-dreadnought__4031c312__banner.png,,,96,47,384,188,sips,16,96,4,ok,
cb56eefe-2137-4e94-9f5b-5285b522d8dd,Contemptor-Galatus Dreadnought,banner,https://d3ocysny7bghv8.cloudfront.net/cde4f910-e895-4ff3-992e-b3da7ff7571e,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/contemptor-galatus-dreadnought__cb56eefe__banner.png,,,96,47,384,188,sips,16,96,4,ok,
d67da639-f9c4-4d9e-9b96-4abd58ca957f,Contorted Epitome,banner,https://d3ocysny7bghv8.cloudfront.net/7e201dff-66de-4101-ab8f-bee337138646,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/contorted-epitome__d67da639__banner.png,,,96,47,384,188,sips,16,96,4,ok,
e295866f-2ad5-44d2-8a0b-90b493f77afc,Convergence of Dominion,banner,https://d3ocysny7bghv8.cloudfront.net/5514895e-b7d1-40a8-9c05-acfb52ff4942,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/convergence-of-dominion__e295866f__banner.png,,,96,47,384,188,sips,16,96,4,ok,
93ef1198-87f0-452f-b0ed-55cfb91d6fce,Coronus Grav-carrier,banner,https://d3ocysny7bghv8.cloudfront.net/a2e1a757-7e97-4148-bcb2-0d543ace4da3,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/coronus-grav-carrier__93ef1198__banner.png,,,96,47,384,188,sips,16,96,4,ok,
736e0b95-dff7-4615-ae92-7d8f6375c564,Corpuscarii Electro-Priests,banner,https://d3ocysny7bghv8.cloudfront.net/9a8a2b7e-9089-4145-8acd-50d5e1242f61,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/corpuscarii-electro-priests__736e0b95__banner.png,,,96,47,384,188,sips,16,96,4,ok,
abbfd108-e443-4168-acbd-034c8ba605c7,Corsair Skyreavers,banner,https://d3ocysny7bghv8.cloudfront.net/4d194666-90a9-450a-99df-e6484a592655,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/corsair-skyreavers__abbfd108__banner.png,,,96,47,384,188,sips,16,96,4,ok,
31b968ee-7bb9-4a50-972e-f0c72921727a,Corsair Voidreavers,banner,https://d3ocysny7bghv8.cloudfront.net/86afe08f-bc0b-41a8-bded-c1463ca48a3f,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/corsair-voidreavers__31b968ee__banner.png,,,96,47,384,188,sips,16,96,4,ok,
ff6c74d5-c2ad-4f9c-980c-baeacbadd918,Corsair Voidscarred,banner,https://d3ocysny7bghv8.cloudfront.net/17c7e818-9b45-4143-91b5-c22037329532,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/corsair-voidscarred__ff6c74d5__banner.png,,,96,47,384,188,sips,16,96,4,ok,
35e67e96-1cf6-4fcc-8d74-7652bc0af296,Corvus Blackstar,banner,https://d3ocysny7bghv8.cloudfront.net/ebf31110-0088-47e1-8b4a-ffed1e4829b8,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/corvus-blackstar__35e67e96__banner.png,,,96,47,384,188,sips,16,96,4,ok,
ea8838d6-c077-479d-9581-8a74c487df99,Corvus Blackstar,banner,https://d3ocysny7bghv8.cloudfront.net/ebf31110-0088-47e1-8b4a-ffed1e4829b8,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/corvus-blackstar__ea8838d6__banner.png,,,96,47,384,188,sips,16,96,4,ok,
9f12eccf-4877-44a9-bffa-e87d2cfe831f,Coven of Agonies Cronos,banner,https://d3ocysny7bghv8.cloudfront.net/39841a0e-fe80-4328-b9d3-3164b45fe34e,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/coven-of-agonies-cronos__9f12eccf__banner.png,,,96,47,384,188,sips,16,96,4,ok,
423dda79-22ff-4a1c-8fba-944b7b10734c,Coven of Agonies Talos,banner,https://d3ocysny7bghv8.cloudfront.net/25c109bc-1f45-4e6c-86bf-642d2af5de72,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/coven-of-agonies-talos__423dda79__banner.png,,,96,47,384,188,sips,16,96,4,ok,
12721edc-3881-490b-8b81-bc569600cf0a,Coven of Agonies Wracks,banner,https://d3ocysny7bghv8.cloudfront.net/b1f5a0c5-cb82-4c71-860e-b4c713b5b623,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/coven-of-agonies-wracks__12721edc__banner.png,,,96,47,384,188,sips,16,96,4,ok,
c1473dd7-a21c-415f-9b4d-51186a28ae0e,Coven of Agonies Wracks,banner,https://d3ocysny7bghv8.cloudfront.net/841be56b-7f8f-4e25-bdc5-3053a3f3f5e4,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/coven-of-agonies-wracks__c1473dd7__banner.png,,,96,47,384,188,sips,16,96,4,ok,
7f74a1fd-efb4-469b-bbfb-2f47cd430d83,Crimson Hunter,banner,https://d3ocysny7bghv8.cloudfront.net/cff30a9e-ab1b-4d41-87ee-499b7c939eb8,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crimson-hunter__7f74a1fd__banner.png,,,96,47,384,188,sips,16,96,4,ok,
8490e2ce-4e1a-49fa-85b4-253b7c333109,Crisis Fireknife Battlesuits,banner,https://d3ocysny7bghv8.cloudfront.net/0b89b5e9-62c4-4d7f-9417-a76e6a651c83,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crisis-fireknife-battlesuits__8490e2ce__banner.png,,,96,47,384,188,sips,16,96,4,ok,
16e8d229-19ec-4db3-beec-c2e0b14359b9,Crisis Starscythe Battlesuits,banner,https://d3ocysny7bghv8.cloudfront.net/40b976ab-07d9-45c7-8407-30c1766f98fa,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crisis-starscythe-battlesuits__16e8d229__banner.png,,,96,47,384,188,sips,16,96,4,ok,
8b80324f-768d-4e8f-80a3-6dc9ea2b3abb,Crisis Sunforge Battlesuits,banner,https://d3ocysny7bghv8.cloudfront.net/df5da00a-20ef-431d-a197-e92e7c98da79,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crisis-sunforge-battlesuits__8b80324f__banner.png,,,96,47,384,188,sips,16,96,4,ok,
35d5461d-5518-42f1-9e65-c1a6075f8692,Cronos,banner,https://d3ocysny7bghv8.cloudfront.net/071180f3-7255-423c-9d45-93a0ecc05b8b,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cronos__35d5461d__banner.png,,,96,47,384,188,sips,16,96,4,ok,
d8229de5-bd8a-4f51-9e53-840621bbb090,Crowe's Sanctifiers Brotherhood Terminator Squad,banner,https://d3ocysny7bghv8.cloudfront.net/96244e2a-4a56-4bbe-84b5-e3ebbf159d51,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crowe-s-sanctifiers-brotherhood-terminator-squad__d8229de5__banner.png,,,96,47,384,188,sips,16,96,4,ok,
85b29003-9e8a-4bd8-a534-786fa8d39bac,Crowe's Sanctifiers Strike Squad,banner,https://d3ocysny7bghv8.cloudfront.net/6920bbc8-4a06-4a2c-8a42-77f177aeb27a,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crowe-s-sanctifiers-strike-squad__85b29003__banner.png,,,96,47,384,188,sips,16,96,4,ok,
a2a21f6e-3a8c-4304-975a-8793adbf88da,Crowe's Sanctifiers Venerable Dreadnought,banner,https://d3ocysny7bghv8.cloudfront.net/41ac09c2-df64-4edc-95a3-44d82c636a08,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crowe-s-sanctifiers-venerable-dreadnought__a2a21f6e__banner.png,,,96,47,384,188,sips,16,96,4,ok,
ac4bb457-439b-42be-ae6a-501fa97d7931,Crusade Ancient,banner,https://d3ocysny7bghv8.cloudfront.net/d0c7429a-095c-4518-be7e-97762d167445,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crusade-ancient__ac4bb457__banner.png,,,96,47,384,188,sips,16,96,4,ok,
79d4ae8a-6fbd-4787-a8f3-2692cbc71212,Crusader Squad,banner,https://d3ocysny7bghv8.cloudfront.net/4b1f1323-3e1e-4e6a-936b-0fec4eefcb10,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/crusader-squad__79d4ae8a__banner.png,,,96,47,384,188,sips,16,96,4,ok,
4d6eaf80-cd06-49a9-ac3b-62bb2ed57528,Cryptothralls,banner,https://d3ocysny7bghv8.cloudfront.net/38b86574-6656-474f-bd43-6eaa4c7472fc,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cryptothralls__4d6eaf80__banner.png,,,96,47,384,188,sips,16,96,4,ok,
20e2db93-5c2b-492c-b37c-639ad9b07434,Cthonian Beserks,banner,https://d3ocysny7bghv8.cloudfront.net/c264ef11-9944-4cb4-a0c2-8414d3e84b23,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cthonian-beserks__20e2db93__banner.png,,,96,47,384,188,sips,16,96,4,ok,
4ac5a9d7-d168-4440-a02a-9f4aadf231b7,Cthonian Earthshakers,banner,https://d3ocysny7bghv8.cloudfront.net/3cc080cf-361f-463f-90ae-684f613ffad5,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cthonian-earthshakers__4ac5a9d7__banner.png,,,96,47,384,188,sips,16,96,4,ok,
f2201df4-0031-4c22-b938-38bbe0396ff0,Culexus Assassin,banner,https://d3ocysny7bghv8.cloudfront.net/a990b648-18f4-4945-be1d-85de888a2cfe,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/culexus-assassin__f2201df4__banner.png,,,96,47,384,188,sips,16,96,4,ok,
1ce48d5c-254b-43b6-af56-97b59439434b,Cultist Firebrand,banner,https://d3ocysny7bghv8.cloudfront.net/2c5568b1-d99c-4c48-a465-fd87ceff60b1,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cultist-firebrand__1ce48d5c__banner.png,,,96,47,384,188,sips,16,96,4,ok,
bf8b6130-d968-4660-9228-a4086983349d,Cultist Mob,banner,https://d3ocysny7bghv8.cloudfront.net/bdc0244c-a4f2-471d-8b32-1d0320f7dadb,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cultist-mob__bf8b6130__banner.png,,,96,47,384,188,sips,16,96,4,ok,
76d3028d-0e37-4349-828b-2f1394158c9b,Custodian Guard,banner,https://d3ocysny7bghv8.cloudfront.net/2a2fcf4e-1e16-4405-a0db-52d9666a8cf1,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/custodian-guard__76d3028d__banner.png,,,96,47,384,188,sips,16,96,4,ok,
6e20e60e-55d3-479f-98b0-196957b8291e,Custodian Guard with Adrasite and Pyrithite Spears,banner,https://d3ocysny7bghv8.cloudfront.net/a164e4c8-0e2a-454a-998f-2bf4362110df,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/custodian-guard-with-adrasite-and-pyrithite-spears__6e20e60e__banner.png,,,96,47,384,188,sips,16,96,4,ok,
7f7c2b49-b51c-48ce-aef9-26b1aed37b13,Custodian Wardens,banner,https://d3ocysny7bghv8.cloudfront.net/57dd0e4a-1b3a-42fb-9b63-d8161442c2ef,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/custodian-wardens__7f7c2b49__banner.png,,,96,47,384,188,sips,16,96,4,ok,
7be71a56-0557-4e9d-ab04-097c9ee62787,Cybernetica Datasmith,banner,https://d3ocysny7bghv8.cloudfront.net/2d6b18c1-4302-4f36-9d3f-a2b80371593d,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cybernetica-datasmith__7be71a56__banner.png,,,96,47,384,188,sips,16,96,4,ok,
fc421646-48ba-4b95-b30c-003fc82d749e,Cyclops Demolition Vehicle,banner,https://d3ocysny7bghv8.cloudfront.net/338756bc-c48f-4514-a42b-3a66335fb547,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cyclops-demolition-vehicle__fc421646__banner.png,,,96,47,384,188,sips,16,96,4,ok,
19560b64-7c16-44f8-bcfa-be84464a9dac,Cypher,banner,https://d3ocysny7bghv8.cloudfront.net/c74137b0-3fee-4d87-af54-2139f885c4dc,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/cypher__19560b64__banner.png,,,96,47,384,188,sips,16,96,4,ok,
65f56806-cf8c-47ef-8470-13e3ac1fc66e,C’tan Shard of the Deceiver,banner,https://d3ocysny7bghv8.cloudfront.net/d1b8b356-76b5-472b-81bf-7335902cea8c,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/ctan-shard-of-the-deceiver__65f56806__banner.png,,,96,47,384,188,sips,16,96,4,ok,
e95c1c74-6709-4575-b96c-fb2ad7133faa,C’tan Shard of the Nightbringer,banner,https://d3ocysny7bghv8.cloudfront.net/9a6679c6-7eb4-4b35-b0e9-c44fa992b001,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/ctan-shard-of-the-nightbringer__e95c1c74__banner.png,,,96,47,384,188,sips,16,96,4,ok,
bc0cfdf6-6607-447e-b1eb-94a4e23511ea,C’tan Shard of the Void Dragon,banner,https://d3ocysny7bghv8.cloudfront.net/cc6e3bf7-8ea6-496a-90a3-b1e267674115,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/ctan-shard-of-the-void-dragon__bc0cfdf6__banner.png,,,96,47,384,188,sips,16,96,4,ok,
63855280-a167-4d1e-85d4-9bfb07f51585,D-cannon Platform,banner,https://d3ocysny7bghv8.cloudfront.net/28b677d3-a446-426f-ab15-eed5f4086abe,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/d-cannon-platform__63855280__banner.png,,,96,47,384,188,sips,16,96,4,ok,
808c27e9-cd0e-4633-b323-1da36b732d3d,Daemon Prince of Chaos,banner,https://d3ocysny7bghv8.cloudfront.net/455a5c59-7049-4c87-9db8-cec060217066,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-chaos__808c27e9__banner.png,,,96,47,384,188,sips,16,96,4,ok,
fb1a301d-0a4b-46f3-9834-d08471088128,Daemon Prince of Chaos with Wings,banner,https://d3ocysny7bghv8.cloudfront.net/1a713127-401e-405c-9e0e-283dd7590593,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-chaos-with-wings__fb1a301d__banner.png,,,96,47,384,188,sips,16,96,4,ok,
fa3cdedd-19b5-45c3-b909-510083e17952,Daemon Prince of Khorne,banner,https://d3ocysny7bghv8.cloudfront.net/6d0ca183-8bc0-463f-bc56-b86595ed2d95,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-khorne__fa3cdedd__banner.png,,,96,47,384,188,sips,16,96,4,ok,
3e0254cb-fec8-4c3c-89d5-6c4aeac5feb8,Daemon Prince of Khorne with Wings,banner,https://d3ocysny7bghv8.cloudfront.net/2ecdf83d-2a4a-4a1f-92aa-98b3f7ab4d8e,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-khorne-with-wings__3e0254cb__banner.png,,,96,47,384,188,sips,16,96,4,ok,
8ef06222-d40a-43bc-86bc-2be236788185,Daemon Prince of Nurgle,banner,https://d3ocysny7bghv8.cloudfront.net/676c454c-6a07-4029-9242-5591a856ee28,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-nurgle__8ef06222__banner.png,,,96,47,384,188,sips,16,96,4,ok,
28b9e7b9-6f46-47e2-bf98-a8f90e8fef07,Daemon Prince of Nurgle with Wings,banner,https://d3ocysny7bghv8.cloudfront.net/861a7640-9bab-4591-8365-010275966abb,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-nurgle-with-wings__28b9e7b9__banner.png,,,96,47,384,188,sips,16,96,4,ok,
b1d45f59-9bb3-41eb-bce0-dd6548a271d1,Daemon Prince of Slaanesh,banner,https://d3ocysny7bghv8.cloudfront.net/509b0027-7567-48b5-be27-2cf6eb9dec2d,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-slaanesh__b1d45f59__banner.png,,,96,47,384,188,sips,16,96,4,ok,
2a0b661b-4c6c-4393-8735-c36b2ae0b79c,Daemon Prince of Slaanesh with Wings,banner,https://d3ocysny7bghv8.cloudfront.net/af860b06-4036-4937-8db1-d6f0c430795d,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-slaanesh-with-wings__2a0b661b__banner.png,,,96,47,384,188,sips,16,96,4,ok,
d126ce53-96fb-470c-8b26-e7fff449fb06,Daemon Prince of Tzeentch,banner,https://d3ocysny7bghv8.cloudfront.net/f898f0d3-f5c4-47a6-bd48-9ac2baf6c6c0,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-tzeentch__d126ce53__banner.png,,,96,47,384,188,sips,16,96,4,ok,
5055a730-4539-431e-9ddf-ddd628e6c22c,Daemon Prince of Tzeentch with Wings,banner,https://d3ocysny7bghv8.cloudfront.net/96654270-106d-47d7-8085-c62059a84a5b,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemon-prince-of-tzeentch-with-wings__5055a730__banner.png,,,96,47,384,188,sips,16,96,4,ok,
a975eaf3-5caa-41b6-8b08-aa797d298651,Daemonettes,banner,https://d3ocysny7bghv8.cloudfront.net/ec3d8bcf-e8e2-4362-a1ce-7b4ba605c1c3,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemonettes__a975eaf3__banner.png,,,96,47,384,188,sips,16,96,4,ok,
f599362e-1bca-4b0a-a5d4-e47ec0836788,Daemonettes,banner,https://d3ocysny7bghv8.cloudfront.net/070f3ffe-a0aa-4fca-a146-29a0ab574844,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemonettes__f599362e__banner.png,,,96,47,384,188,sips,16,96,4,ok,
2bb1b8ac-84b3-40df-9e81-3b541fe5dcbb,Daemonifuge,banner,https://d3ocysny7bghv8.cloudfront.net/913787ca-e276-4dd8-b09f-686f40d79a6e,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/daemonifuge__2bb1b8ac__banner.png,,,96,47,384,188,sips,16,96,4,ok,
4186d0d0-2abb-4c28-91a4-1e5b81a7e0b0,Dakkajet,banner,https://d3ocysny7bghv8.cloudfront.net/81b0b2e7-55d2-4805-8a27-7862b01f75c1,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/dakkajet__4186d0d0__banner.png,,,96,47,384,188,sips,16,96,4,ok,
c30b1a9e-f19a-4793-bb6d-8aea9967205e,Dark Apostle,banner,https://d3ocysny7bghv8.cloudfront.net/41644d3c-3cf9-4c43-a8f6-1555b9ab7549,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/dark-apostle__c30b1a9e__banner.png,,,96,47,384,188,sips,16,96,4,ok,
f162b9c2-4cc0-4c87-b3c3-6a470dcebc02,Dark Commune,banner,https://d3ocysny7bghv8.cloudfront.net/cee827d4-ac69-4ebe-9042-fc66ce8d8b82,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/dark-commune__f162b9c2__banner.png,,,96,47,384,188,sips,16,96,4,ok,
d177c3dc-aefe-4152-be46-ca6336fd6b3d,Dark Reapers,banner,https://d3ocysny7bghv8.cloudfront.net/959760bd-f724-4d95-b592-dcad21d8830d,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/dark-reapers__d177c3dc__banner.png,,,96,47,384,188,sips,16,96,4,ok,
8fe4c5a2-8ce4-4d45-813a-7c76c81c87e1,Darkstrider,banner,https://d3ocysny7bghv8.cloudfront.net/d5b78977-6e70-49fe-a248-70d3b6cb97b9,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/darkstrider__8fe4c5a2__banner.png,,,96,47,384,188,sips,16,96,4,ok,
60e20a9e-9cc1-42e5-8d11-28b39f688634,Darnath Lysander,banner,https://d3ocysny7bghv8.cloudfront.net/1cf2c9c2-993c-4920-9ef9-38f5814a04fd,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/darnath-lysander__60e20a9e__banner.png,,,96,47,384,188,sips,16,96,4,ok,
127a4bfb-af29-431a-8592-f5756195d5ee,Death Company Captain,banner,https://d3ocysny7bghv8.cloudfront.net/eb26a752-6949-4eb6-8e64-a02c096bc15f,,/Users/losikov/Pet/HereticSheets/generated/unit_images_90s/images/death-company-captain__127a4bfb__banner.png,,,96,47,384,188,sips,16,96,4,ok,
